STCODE,FORMAT,REPBLK,SUBPLOT,YEAR,MONTH,DAY,TRANSECT,STATION,TRAPTYPE,SPECIES,CAPSTATUS,LIVEDEAD,TAGLEFT,TAGRIGHT,TOENUMBER,BODYLENGTH,TAILLENGTH,WEIGHT,SEX,REPSTATUS,DEADNUMBER,NOTENUMBER1,PROCESSED,PUBIC,PREG
WE026,1,1,19,2000,9,27,4,2,S,TATO,N,L,,6997,,12.00,10.50,80.0,F,NL,,,,,
WE026,1,1,19,2000,9,28,4,2,S,TATO,R,L,,6997,,,,79.0,F,NL,,,,,
WE026,1,1,19,2000,9,29,4,2,S,TATO,R,L,,6997,,,,77.0,F,NL,,,,,
WE026,1,1,19,2000,9,30,4,2,S,TATO,R,L,,6997,,,,78.0,F,NL,,,,,
WE026,1,1,19,2000,10,1,4,3,S,TATO,R,L,,6997,,,,84.0,F,NL,,,,,
WE026,1,1,19,2000,10,3,3,5,S,TATO,R,L,,6997,,,,83.0,F,NL,,,,,
WE026,1,1,19,2000,10,3,4,1,S,TATO,N,L,,7049,,11.40,10.50,71.0,F,NL,,,,,
WE026,1,1,19,2000,10,3,4,3,S,TATO,N,L,,7071,,10.00,11.20,75.0,M,TR,,,,,
WE026,1,2,1,2000,10,24,1,10,S,PEMA,N,D,,,,7.70,8.00,15.0,F,NL,1,1,,,
WE026,1,2,1,2000,10,24,1,7,S,PEMA,N,L,,7301,,7.30,8.40,17.0,F,NL,,,,,
WE026,1,2,1,2000,10,24,1,6,S,PEMA,N,L,,7304,,7.20,8.10,16.0,F,NL,,,,,
WE026,1,2,1,2000,10,24,1,1,S,TATO,N,L,,7341,,12.40,10.90,75.0,M,TR,,,,,
WE026,1,2,1,2000,10,24,2,6,S,PEMA,N,D,,,,,7.80,,M,TR,1,1,,,
WE026,1,2,1,2000,10,24,2,9,S,GLSA,U,D,,,,,13.00,,F,NL,1,1,,,
WE026,1,2,1,2000,10,24,3,9,S,PEMA,U,D,,,,,7.00,,F,NL,1,1,,,
WE026,1,2,1,2000,10,24,3,1,S,PEMA,N,L,,7309,,6.60,7.80,14.0,F,NL,,,,,
WE026,1,2,1,2000,10,24,3,2,S,PEMA,N,L,,7320,,7.20,7.70,13.0,M,TR,,,,,
WE026,1,2,1,2000,10,24,4,3,P,SOTR,N,D,,,,5.50,4.70,4.0,U,U,1,,,,
WE026,1,2,1,2000,10,24,4,4,S,GLSA,R,L,,6596,,15.60,12.90,153.0,M,TR,,,,,
WE026,1,2,1,2000,10,24,4,8,S,PEMA,N,L,,7409,,9.40,9.00,20.0,F,L,,,,,
WE026,1,2,1,2000,10,24,4,2,S,PEMA,N,L,,7429,,8.50,8.50,15.0,F,NL,,,,,
WE026,1,2,1,2000,10,24,4,1,S,TATO,N,L,,7446,,13.50,10.10,88.0,F,NL,,,,,
WE026,1,2,1,2000,10,24,4,10,S,PEMA,N,L,,7466,,8.00,8.60,17.0,M,TR,,,,,
WE026,1,2,1,2000,10,24,4,9,S,PEMA,N,L,,7474,,9.10,8.80,18.0,F,NL,,,,,
WE026,1,2,1,2000,10,24,4,8,S,TATO,N,L,,7482,,14.00,11.00,84.0,M,TR,,,,,
WE026,1,2,1,2000,10,24,4,9,S,PEMA,N,L,,7487,,8.60,9.60,21.0,F,L,,,,,
WE026,1,2,1,2000,10,24,4,3,S,PEMA,N,L,,7498,,7.70,7.60,12.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,1,9,P,MIOR,N,D,,,,7.00,2.90,13.0,F,NL,1,,,,
WE026,1,2,2,2000,10,24,1,10,S,PEMA,N,L,,7329,,7.20,9.10,20.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,1,1,S,PEMA,N,L,,7332,,7.70,8.20,13.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,1,8,S,PEMA,N,L,,7347,,6.60,8.40,15.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,1,1,S,PEMA,N,L,,7359,,7.90,7.50,13.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,1,5,S,PEMA,N,L,,7390,,6.20,9.00,12.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,2,3,P,SOTR,N,D,,,,4.50,5.00,4.0,U,U,1,,,,
WE026,1,2,2,2000,10,24,2,7,S,PEMA,N,L,,7268,,8.50,9.10,19.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,3,4,S,PEMA,N,L,,7201,,8.30,8.60,16.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,3,4,S,PEMA,N,L,,7205,,7.50,8.50,16.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,3,1,S,PEMA,N,L,,7237,,8.80,9.60,15.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,3,7,S,PEMA,N,L,,7285,,6.30,6.40,10.0,F,NL,,,,,
WE026,1,2,2,2000,10,24,4,3,P,SOTR,N,D,,,,4.30,2.50,4.0,U,U,1,,,,
WE026,1,2,2,2000,10,24,4,8,P,SOTR,N,D,,,,,5.50,,U,U,1,1,,,
WE026,1,2,2,2000,10,24,4,8,P,SOTR,N,L,,,1,5.10,4.80,5.0,U,U,,,,,
WE026,1,2,2,2000,10,24,4,2,S,PEMA,N,L,,7216,,7.70,7.50,14.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,4,10,S,PEMA,N,L,,7221,,8.80,8.80,16.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,4,1,S,PEMA,N,L,,7255,,7.30,7.80,16.0,M,TR,,,,,
WE026,1,2,2,2000,10,24,4,5,S,PEMA,N,L,,7257,,7.60,9.10,14.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,1,4,P,SOTR,N,L,,,1,3.90,5.00,4.0,U,U,,,,,
WE026,1,2,3,2000,10,24,1,9,P,SOTR,NE,L,,,,4.00,4.50,4.0,U,U,,,,,
WE026,1,2,3,2000,10,24,1,8,S,PEMA,N,L,,7326,,7.00,9.10,16.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,1,10,S,PEMA,N,L,,7358,,7.80,8.90,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,1,2,S,PEMA,N,L,,7363,,7.00,7.10,20.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,1,6,S,PEMA,N,L,,7378,,6.20,6.80,11.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,1,3,S,PEMA,N,L,,7380,,7.70,9.20,21.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,2,10,P,SOTR,N,D,,,,4.60,5.10,4.0,U,U,1,,,,
WE026,1,2,3,2000,10,24,2,5,S,PEMA,N,L,,7035,,8.00,8.70,13.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,2,10,S,PEMA,N,L,,7043,,7.90,8.20,15.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,2,1,S,PEMA,N,L,,7053,,8.80,8.00,20.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,2,2,S,PEMA,N,L,,7082,,7.90,7.90,14.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,2,3,S,PEMA,P,L,7083,,,8.50,9.30,18.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,3,10,S,PEMA,N,L,,7033,,7.50,8.00,12.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,3,9,S,PEMA,N,L,7046,,,8.60,8.90,18.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,3,10,S,PEMA,N,L,,7068,,9.00,8.90,18.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,3,5,S,PEMA,N,L,,7093,,7.10,7.30,12.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,3,5,S,PEMA,N,L,,7094,,8.50,8.00,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,24,4,7,P,SOTR,N,D,,,,4.50,5.20,5.0,U,U,1,,,,
WE026,1,2,3,2000,10,24,4,8,P,MIOR,N,D,,,,8.10,3.00,16.0,F,NL,1,,,,
WE026,1,2,3,2000,10,24,4,6,S,PEMA,N,L,,7462,,7.80,8.00,15.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,4,5,S,PEMA,N,L,,7470,,7.90,7.90,11.0,M,TR,,,,,
WE026,1,2,3,2000,10,24,4,3,S,PEMA,N,L,,7485,,7.30,7.70,13.0,F,NL,,,,,
WE026,1,2,1,2000,10,25,1,8,S,GLSA,N,D,,,,18.50,13.20,134.0,F,NL,1,,,,
WE026,1,2,1,2000,10,25,1,6,S,PEMA,R,L,,7304,,,,17.0,F,NL,,,,,
WE026,1,2,1,2000,10,25,1,9,S,PEMA,N,L,,7348,,8.00,9.20,17.0,M,TR,,,,,
WE026,1,2,1,2000,10,25,1,4,S,TATO,N,L,,7365,,12.90,10.50,80.0,M,TR,,,,,
WE026,1,2,1,2000,10,25,2,3,S,TATO,R,L,,6331,,,,95.0,F,NL,,,,,
WE026,1,2,1,2000,10,25,2,10,S,TATO,N,L,,7222,,13.20,10.10,73.0,M,TR,,,,,
WE026,1,2,1,2000,10,25,2,4,S,TATO,N,L,,7238,,14.40,10.60,82.0,F,NL,,,,,
WE026,1,2,1,2000,10,25,2,2,S,TATO,N,L,,7271,,12.10,10.40,86.0,M,TR,,,,,
WE026,1,2,1,2000,10,25,3,9,S,PEMA,U,D,,,,,7.80,,F,NL,1,1,,,
WE026,1,2,1,2000,10,25,3,1,S,PEMA,R,L,,7309,,,,,F,NL,,,,,
WE026,1,2,1,2000,10,25,3,2,S,PEMA,R,L,,7320,,,,,M,TR,,,,,
WE026,1,2,1,2000,10,25,4,7,S,PEMA,R,L,,7409,,,,21.0,F,L,,,,,
WE026,1,2,1,2000,10,25,4,3,S,PEMA,R,L,,7429,,,,14.0,F,NL,,,,,
WE026,1,2,1,2000,10,25,4,8,S,PEMA,R,L,,7474,,,,17.0,F,NL,,,,,
WE026,1,2,1,2000,10,25,4,7,S,TATO,R,L,,7482,,,,91.0,M,TR,,,,,
WE026,1,2,1,2000,10,25,4,9,S,PEMA,N,L,,7483,,7.60,7.80,14.0,M,TR,,,,,
WE026,1,2,1,2000,10,25,4,6,S,PEMA,R,D,,7487,,,,18.0,F,L,1,1,,,
WE026,1,2,1,2000,10,25,4,1,S,PEMA,N,L,,7497,,7.60,7.60,14.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,1,9,S,PEMA,R,L,,7329,,,,16.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,1,4,S,PEMA,N,L,,7337,,8.60,9.60,18.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,1,5,S,PEMA,R,L,,7359,,,,13.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,1,4,S,PEMA,N,L,,7361,,7.40,8.10,14.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,1,6,S,TATO,N,L,,7377,,13.00,10.30,89.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,1,5,S,PEMA,R,L,,7390,,,,14.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,2,3,P,SOTR,N,L,,,1,5.20,5.60,4.0,U,U,,,,,
WE026,1,2,2,2000,10,25,2,3,P,SOTR,N,D,,,,,5.10,,U,U,1,,,,
WE026,1,2,2,2000,10,25,2,5,S,PEMA,N,L,,7232,,6.90,8.10,12.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,2,7,S,PEMA,R,L,,7268,,,,20.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,2,3,S,TATO,N,L,,7331,,13.10,10.80,81.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,2,4,S,PEMA,R,L,,7347,,,,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,3,1,S,PEMA,N,D,,,,,8.20,13.0,F,NL,1,,,,
WE026,1,2,2,2000,10,25,3,4,S,PEMA,R,L,,7201,,,,15.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,3,4,S,PEMA,R,L,,7205,,,,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,3,6,S,PEMA,R,L,,7285,,,,11.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,4,2,P,MIOR,N,D,,,,8.20,3.20,14.0,F,NL,1,,,,
WE026,1,2,2,2000,10,25,4,2,P,MIOR,N,D,,,,8.70,3.20,19.0,F,NL,2,,,,
WE026,1,2,2,2000,10,25,4,4,S,MIOR,N,D,,,,5.50,2.10,7.0,F,NL,1,,,,
WE026,1,2,2,2000,10,25,4,9,P,SOTR,N,D,,,,4.60,5.70,4.0,U,U,1,,,,
WE026,1,2,2,2000,10,25,4,2,S,PEMA,R,L,,7216,,,,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,4,10,S,PEMA,R,L,,7221,,,,17.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,4,10,S,PEMA,R,L,,7237,,,,19.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,4,1,S,PEMA,R,L,,7255,,,,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,25,4,5,S,PEMA,R,L,,7257,,,,14.0,F,NL,,,,,
WE026,1,2,2,2000,10,25,4,8,S,PEMA,N,L,,7284,,6.60,6.30,10.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,1,1,P,SOTR,N,L,,,1,4.50,5.00,4.0,U,U,,,,,
WE026,1,2,3,2000,10,25,1,8,S,PEMA,N,L,,7305,,7.60,8.10,15.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,1,4,S,PEMA,N,L,,7316,,8.00,7.60,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,1,5,S,PEMA,N,L,,7340,,7.90,8.20,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,1,6,S,PEMA,N,L,,7343,,6.60,7.20,11.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,1,7,S,PEMA,R,L,,7358,,,,14.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,1,1,S,PEMA,R,L,,7363,,,,20.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,1,3,S,PEMA,N,L,,7372,,7.20,8.00,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,1,4,S,PEMA,R,L,,7380,,,,14.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,1,2,S,NECI,N,L,,7393,,16.20,18.50,181.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,2,2,S,SOTR,N,D,,,,5.40,4.80,5.0,U,U,1,,,,
WE026,1,2,3,2000,10,25,2,6,P,SOTR,N,D,,,,4.40,5.00,4.0,U,U,1,,,,
WE026,1,2,3,2000,10,25,2,10,P,SOTR,N,D,,,,4.70,4.90,5.0,U,U,1,,,,
WE026,1,2,3,2000,10,25,2,5,S,PEMA,R,L,,7035,,,,12.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,2,10,S,PEMA,R,L,,7043,,,,14.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,2,1,S,PEMA,R,L,,7053,,,,29.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,2,2,S,PEMA,R,L,,7082,,,,14.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,2,3,S,PEMA,R,L,7083,,,,,18.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,2,4,S,PEMA,N,L,,7469,,7.70,9.30,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,2,3,S,PEMA,N,L,,7471,,8.00,7.90,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,2,1,S,PEMA,N,L,,7477,,8.30,7.90,14.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,2,5,S,PEMA,N,L,,7491,,8.00,8.70,15.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,3,7,S,PEMA,R,L,7046,,,,,17.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,3,10,S,PEMA,R,L,,7068,,,,18.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,3,4,S,PEMA,R,L,,7093,,,,12.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,3,6,P,MIOR,N,L,,7479,,7.00,2.00,11.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,3,1,S,PEMA,N,L,,7499,,8.30,8.60,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,4,7,S,MIOR,N,D,,,,8.90,3.70,20.0,F,L,1,,,,
WE026,1,2,3,2000,10,25,4,7,P,SOTR,N,D,,,,4.50,5.30,5.0,U,U,1,,,,
WE026,1,2,3,2000,10,25,4,2,S,PEMA,R,L,,7094,,,,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,25,4,9,S,PEMA,R,L,,7462,,,,15.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,4,3,S,PEMA,R,L,,7470,,,,11.0,M,TR,,,,,
WE026,1,2,3,2000,10,25,4,4,S,PEMA,R,L,,7485,,,,12.0,F,NL,,,,,
WE026,1,2,1,2000,10,26,1,9,S,PEMA,U,D,,,,,8.90,,M,TR,1,1,,,
WE026,1,2,1,2000,10,26,1,6,S,PEMA,R,L,,7304,,,,13.0,F,NL,,,,,
WE026,1,2,1,2000,10,26,1,2,S,TATO,N,L,,7312,,13.00,10.30,81.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,1,10,S,TATO,N,L,,7318,,13.10,10.80,81.0,F,NL,,,,,
WE026,1,2,1,2000,10,26,1,4,S,TATO,N,L,,7321,,13.40,10.20,79.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,1,3,S,TATO,R,L,,7341,,,,73.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,1,1,S,PEMA,N,L,,7375,,7.10,7.90,14.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,2,4,S,PEMA,N,D,,,,7.60,7.20,16.0,F,NL,1,,,,
WE026,1,2,1,2000,10,26,2,10,S,SOTR,N,D,,,,5.00,5.60,6.0,U,U,1,,,,
WE026,1,2,1,2000,10,26,2,9,S,TATO,N,L,,7226,,10.00,14.10,76.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,2,2,S,TATO,R,D,,7238,,,,83.0,F,NL,1,,,,
WE026,1,2,1,2000,10,26,2,9,S,PEMA,N,L,,7243,,7.70,7.80,14.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,2,8,S,TATO,N,L,,7267,,9.90,13.60,74.0,M,TR,,,,,
WE026,1,2,1,2000,10,26,3,1,S,PEMA,R,D,,7309,,,,,F,NL,1,2,,,
WE026,1,2,1,2000,10,26,4,9,S,PEMA,R,L,,7409,,,,20.0,F,NL,,,,,
WE026,1,2,1,2000,10,26,4,4,S,PEMA,R,L,,7429,,,,15.0,F,NL,,,,,
WE026,1,2,1,2000,10,26,4,3,S,PEMA,N,L,,7467,,8.00,8.10,13.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,1,3,S,PEMA,R,L,,7055,,,,14.0,M,TR,,1,1,,
WE026,1,2,2,2000,10,26,1,4,S,PEMA,R,L,,7332,,,,13.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,1,5,S,PEMA,R,L,,7359,,,,12.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,1,6,S,PEMA,R,L,,7372,,,,16.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,1,6,S,PEMA,R,L,,7390,,,,11.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,2,1,S,SOTR,N,D,,,,5.00,5.40,4.0,U,U,1,,,,
WE026,1,2,2,2000,10,26,2,5,S,PEMA,R,L,,7232,,,,11.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,2,3,S,PEMA,R,L,,7268,,,,21.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,2,9,S,TATO,N,L,,7283,,14.10,11.00,85.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,2,3,S,PEMA,R,L,,7329,,,,21.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,2,1,S,PEMA,N,L,,7339,,7.60,8.00,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,2,5,S,PEMA,R,L,,7347,,,,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,2,4,S,PEMA,N,L,,7394,,7.60,8.20,17.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,3,4,S,PEMA,R,L,,7201,,,,25.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,3,3,S,PEMA,R,L,,7205,,,,14.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,3,1,S,PEMA,R,L,,7221,,,,15.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,3,2,S,PEMA,R,L,,7237,,,,20.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,3,5,S,PEMA,R,L,,7284,,,,12.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,4,1,S,PEMA,R,L,,7216,,,,13.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,4,2,S,PEMA,R,L,,7255,,,,15.0,M,TR,,,,,
WE026,1,2,2,2000,10,26,4,4,S,PEMA,R,L,,7257,,,,15.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,4,7,S,TATO,N,L,,7263,,14.10,10.60,83.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,4,8,S,TATO,N,L,,7277,,14.10,10.20,86.0,F,NL,,,,,
WE026,1,2,2,2000,10,26,4,7,S,TATO,P,L,,7281,,13.70,10.00,85.0,F,NL,,1,,,
WE026,1,2,3,2000,10,26,1,5,P,SOTR,N,L,,,1,5.30,5.00,4.0,U,U,,,,,
WE026,1,2,3,2000,10,26,1,5,P,SOTR,N,D,,,,,5.00,,U,U,1,,,,
WE026,1,2,3,2000,10,26,1,9,P,SOTR,N,L,,,1,5.50,5.20,6.0,U,U,,,,,
WE026,1,2,3,2000,10,26,1,9,P,SOTR,N,L,,,1,5.00,5.10,6.0,U,U,,,,,
WE026,1,2,3,2000,10,26,1,8,S,PEMA,R,L,,7305,,,,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,1,4,S,PEMA,R,L,,7316,,,,18.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,1,10,S,PEMA,R,L,,7358,,,,20.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,1,2,S,PEMA,R,L,,7363,,,,20.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,1,3,S,PEMA,R,L,,7380,,,,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,2,1,S,PEMA,R,L,,7053,,,,19.0,F,NL,,1,,,
WE026,1,2,3,2000,10,26,2,3,S,PEMA,R,L,,7082,,,,14.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,4,S,PEMA,R,L,7083,,,,,19.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,9,S,PEMA,N,L,,7408,,9.00,8.70,19.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,2,S,PEMA,N,L,,7420,,7.90,7.50,12.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,2,9,S,TATO,N,L,,7423,,12.80,,80.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,2,S,PEMA,N,L,,7439,,8.20,7.80,14.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,6,S,PEMA,R,L,,7469,,,,15.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,2,3,S,PEMA,R,L,,7471,,,,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,1,S,PEMA,R,L,,7477,,,,13.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,2,5,S,PEMA,R,L,,7491,,,,14.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,2,10,S,PEMA,R,L,,7499,,,,17.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,3,8,S,PEMA,R,L,7046,,,,,19.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,3,9,S,PEMA,R,L,,7068,,,,19.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,3,2,S,PEMA,R,L,,7094,,,,16.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,3,7,S,PEMA,N,L,,7492,,7.90,8.40,16.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,4,8,P,MIOR,N,L,,,,6.80,2.80,11.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,4,1,S,PEMA,R,L,,7093,,,,13.0,F,NL,,,,,
WE026,1,2,3,2000,10,26,4,8,S,PEMA,R,L,,7462,,,,16.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,4,3,S,PEMA,R,L,,7470,,,,12.0,M,TR,,,,,
WE026,1,2,3,2000,10,26,4,3,S,PEMA,R,L,,7485,,,,12.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,1,3,S,SOTR,N,D,,,,4.50,5.00,4.0,U,U,1,,,,
WE026,1,2,1,2000,10,27,1,7,S,TATO,U,D,,,,,,,U,U,1,1,,,
WE026,1,2,1,2000,10,27,1,1,S,GLSA,R,L,6415,,,16.20,13.10,131.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,1,5,S,PEMA,R,L,,7304,,,,14.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,1,6,S,TATO,R,L,,7318,,,,83.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,1,3,S,TATO,R,L,,7341,,,,81.0,M,TR,,,,,
WE026,1,2,1,2000,10,27,1,8,S,PEMA,N,L,,7345,,7.80,8.50,16.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,1,2,S,TATO,N,L,,7398,,13.60,10.20,81.0,M,TR,,,,,
WE026,1,2,1,2000,10,27,2,9,S,TATO,NE,L,,,,,,,U,U,,,,,
WE026,1,2,1,2000,10,27,2,3,S,TATO,R,L,,6331,,,,89.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,2,6,S,TATO,R,L,,7222,,,,72.0,M,TR,,,,,
WE026,1,2,1,2000,10,27,2,2,S,TATO,N,L,,7287,,13.60,10.40,87.0,F,NL,,,,,
WE026,1,2,1,2000,10,27,2,7,S,PEMA,N,L,,7290,,7.70,8.00,13.0,M,TR,,,,,
WE026,1,2,1,2000,10,27,3,10,S,SOTR,N,D,,,,,,,U,U,1,1,,,
WE026,1,2,1,2000,10,27,3,6,S,TATO,R,L,,7312,,,,83.0,M,TR,,,,,
WE026,1,2,1,2000,10,27,3,1,S,PEMA,N,L,,7342,,7.60,8.10,14.0,F,NL,,2,,,
WE026,1,2,1,2000,10,27,4,7,S,CLCA,N,D,,,,8.90,4.40,21.0,F,NL,1,,,,
WE026,1,2,1,2000,10,27,4,8,S,PEMA,U,D,,,,,9.00,,F,L,1,1,,,
WE026,1,2,2,2000,10,27,1,3,S,TATO,N,L,,,,,,,U,U,,1,,,
WE026,1,2,2,2000,10,27,1,6,P,SOTR,N,L,,,1,5.10,5.00,4.0,U,U,,,,,
WE026,1,2,2,2000,10,27,1,3,S,PEMA,N,L,,7319,,7.20,8.30,15.0,M,TR,,,,,
WE026,1,2,2,2000,10,27,1,7,S,PEMA,R,L,,7332,,,,15.0,F,NL,,,,,
WE026,1,2,2,2000,10,27,1,7,S,PEMA,R,L,,7337,,,,21.0,F,NL,,,,,
WE026,1,2,2,2000,10,27,1,6,S,PEMA,R,L,,7339,,,,14.0,M,TR,,,,,
WE026,1,2,2,2000,10,27,1,5,S,PEMA,R,L,,7390,,,,16.0,F,NL,,,,,
WE026,1,2,2,2000,10,27,1,2,S,PEMA,N,L,,7392,,7.50,8.00,18.0,M,TR,,,,,
WE026,1,2,2,2000,10,27,2,2,P,MIOR,N,L,,,1,8.00,2.70,17.0,M,TR,,,,,
WE026,1,2,2,2000,10,27,2,7,S,SOTR,N,L,,,1,4.90,5.30,4.0,U,U,,,,,
WE026,1,2,2,2000,10,27,2,1,S,SOTR,R,L,,,1,5.40,5.10,5.0,U,U,,,,,
WE026,1,2,2,2000,10,27,2,10,S,TATO,R,L,6492,,,,,88.0,F,NL,,,,,
